PKE.V	Parkland Energy Services Inc.
PKK.V	Peak Positioning Technologies Inc
PKM.V	Preo Software Inc.
PKP.V	Petrokamchatka Plc
PL.V	Pan American Lithium Corp.
PLA.V	Plata Latina Minerals Corp
PLC.V	Park Lawn Corporation
PLE.V	Plexmar Resources Inc.
PLL.V	Palladon Ventures Ltd
PLO.H.V	Paloma Resources Inc.
PLP.P.V	Plicit Capital Corp
PLY.V	Playfair Mining Ltd.
PLZ.V	Plazacorp Retail Properties Ltd.
PM.V	Prism Medical Ltd.
PMA.V	Pachamama Resources Ltd.
PMC.V	Prescient Mining Corp
PMD.V	Petromagdalena Energy Corp
PMD.DB.V	Petromagdalena Energy Corp 9 Pct Debs
PMD.WT.V	Petromagdalena Energy Corp Wts
PMI.V	Petromanas Energy Inc.
PMI.WT.V	Petromanas Energy Inc Warrants
PML.V	Panoro Minerals Ltd
PMO.H.V	Prime City One Capital Corp
PMR.V	Prime Meridian Resources Corp
PMV.V	Pmi Gold Corporation
PMX.V	Proam Exploration Corporation
PNA.V	Petronova Inc
PNE.V	Pine Cliff Energy Inc.
PNO.H.V	Prescient Neuropharama Inc
PNS.V	Pinestar Gold Inc.
PNT.V	Pan Terra Industries Inc
POC.V	Pacific Iron Ore Corporation
POE.V	Pan Orient Energy Corp.
POI.V	Pro-Or Inc. [Ressources Minieres]
POP.V	Petro One Energy Corp
PP.V	Pacific Potash Corporation
PPE.V	Pacific Paradym Energy Inc.
PPG.V	Prosperity Goldfields Corp
PPH.P.V	Priceless Piranha Capital Corp
PPI.V	Passport Potash Inc.
PPM.H.V	Pacific Imperial Mines Inc.
PPP.V	Parlane Resource Corp
PPY.A.V	Painted Pony Petroleum Ltd. Class A
PPZ.H.V	Pacific Topaz Resources Ltd
PRB.V	Probe Mines Ltd.
PRC.V	Panterra Resource Corp
PRD.V	Prd Energy Inc
PRM.V	Pro Minerals Inc.
PRO.V	Pershimco Resources Inc.
PRR.V	Prospector Consolidated Resourc
PRS.H.V	Prism Res Inc.
PRY.V	Pinecrest Energy Inc.
PRZ.V	Prize Mining Corp
PSC.H.V	Precision Enterprises Inc
PSH.V	Petroshale Inc
PSL.V	Prospero Silver Corp.
PSP.V	Pacific Safety Products Inc.
PTA.V	Petroamerica Oil Corp.
PTA.WT.V	Petroamerica Oil Corp.
PTA.WT.B.V	Petroamerica Oil Corp Wts B
PTE.V	Pioneering Technology Corp
PTF.V	Pender Growth Fund Vcc Inc.
PTL.V	Petra Petroleum Inc
PTP.V	Petrichor Energy Inc
PTR.V	Petromin Resources Ltd.
PTT.V	Primera Energy Resources Ltd
PTU.V	Purepoint Uranium Group Inc.
PTV.V	Petro Vista Energy Corp.
PTX.V	Platinex Inc
PUC.V	Pancontinental Uranium Corporation
PUM.V	Puma Exploration Inc
PV.V	Providence Resources Corp
PVI.V	Pro Trans Ventures Inc.
PVT.UN.V	Proventure Income Fund
PVX.V	Pantheon Ventures Ltd
PX.V	Pelangio Exploration Inc.
PXI.V	Planet Exploration Inc.
PXL.V	Palliser Oil And Gas Corporation
PXM.V	Paramax Resources Ltd.
PXP.V	Pitchstone Exploration Ltd.
PXR.V	Prominex Resource Corp
PYN.V	Poynt Corporation
PYR.V	Pyrogenesis Canada Inc
PYT.V	Pyng Medical Corp.
PZ.V	Portola Resources Inc
Q.A.V	Questfire Energy Corp Cl A
QAI.P.V	Cairo Resources Ltd
QEI.V	Quetzal Energy Ltd.
QGR.V	Q Gold Resources Ltd.
QHR.V	Qhr Technologies Inc.
QIA.V	Quia Resources Inc.
QIS.V	Quorum Information Technologies Inc.
QMC.V	Qmc Quantum Minerals Corp
QPT.V	Quest Pharmatech Inc.
QQ.V	Quizam Media Corporation
QRE.V	Quantum Rare Earth Developments Corp
QRO.V	Quadro Resources Ltd
QRS.V	Qrs Capital Corp
QST.V	Questor Technology Inc.
QTA.V	Quaterra Resources Inc.
QXP.V	Quattro Exploration And Production Ltd
QZM.V	Quartz Mountain Resources Ltd
RA.V	Rare Earth Metals Inc.
RAB.V	Rambler Metals And Mining Plc
RAK.V	Rackla Metals Inc
RAK.WT.V	Rackla Metals Inc Wts
RAM.V	Rare Method Interactive Corp
RAU.H.V	Regency Gold Corp
RB.V	Russell Breweries Inc
RBE.V	Rockbridge Resources Inc.
RBG.V	Rebgold Corporation
RBW.V	Rainbow Resources Inc
RBX.V	Robex Resources Inc.
RCK.V	Rock Tech Lithium Inc
RCN.V	Radiant Communications Corp.
RCR.V	Rockcliff Resources Inc
RCT.V	Rochester Resources Ltd
RCZ.V	Rio Cristal Resources Corporation
RD.V	Red Eagle Mining Corp
RD.WT.V	Red Eagle Mining Corp Wts
RDA.V	Royal Coal Corp
RDM.V	Red Mile Minerals Corp.
RDS.V	Radisson Mining Resources Inc.
RDT.V	Radiant Energy Corp
RDU.V	Radius Gold Inc.
REC.V	Rec Minerals Corp
RED.V	Redwater Energy Corp
REE.V	Reef Resources Ltd.
REG.V	Regulus Resources Inc
REK.V	Reko International Group Inc
REL.V	Reliable Energy Ltd
REM.V	Remstar Resources Ltd.
REO.V	Reservoir Capital Corp.
REV.V	Regent Ventures Ltd.
REX.V	Orex Minerals Inc
RFC.V	Rifco Inc.
RG.V	Romios Gold Resources Inc
RGC.V	Redstar Gold Corp.
RGD.V	Reunion Gold Corporation
RGM.V	Remington Resources Inc.
RGV.V	Rio Grande Mining Corp
RGX.V	Argex Mining Inc.
RGZ.V	Randsburg International Gold Corp.
RHA.V	Annidis Corporation Com
RHR.V	Redhill Resources Corp.
RIA.V	Ria Resources Corp
RIP.H.V	Ripper Oil And Gas Inc
RIV.V	Riva Gold Corporation
RJX.A.V	Rjk Explorations Ltd. Cl.A Sv
RK.V	Rockhaven Resources Ltd.
RKG.H.V	Roadking Travel Centres Inc.
RKR.V	Rokmaster Resources Corp
RL.V	Rockland Minerals Corp
RLE.V	Ridgeline Energy Services Inc.
RM.V	Rodinia Lithium Inc.
RMC.V	Reservoir Minerals Inc
RMD.V	Richmond Minerals Inc.
RMG.V	Rainmaker Mining Corp
RMI.V	Rocmec Mining Inc.
RML.V	Rusoro Mining Ltd.
RMN.V	Red Tiger Mining Inc
RMO.V	Rainy Mountain Royalty Corp.
RMR.V	Rome Resources Ltd
RMS.V	Rms Systems Inc.
RMT.V	Raimount Energy Inc
RND.V	Rare Earth Industries Ltd
RNM.V	Road New Media Corp
RNZ.V	Ranaz Corporation
ROG.V	Roxgold Inc.
ROI.V	Route1 Inc.
ROK.V	Roca Mines Inc
ROR.V	Run Of River Power Inc.
ROS.V	Roscan Mineral Corp.
ROX.V	Canstar Resources Inc.
ROY.H.V	Royce Resources Corp
ROZ.V	Rodinia Oil Corp.
RPC.V	Raise Production Inc
RPL.V	Renegade Petroleum Ltd.
RPM.V	Rye Patch Gold Corp
RPT.V	Arpetrol Ltd
RPX.V	Red Pine Exploration Inc
RRC.V	Rockridge Capital Corp.
RRE.V	Reg Technologies Inc
RRI.V	Riverside Resources Inc.
RRK.V	Red Rock Energy Inc
RRL.V	Relentless Resources Ltd
RRM.V	Ross River Minerals Inc.
RRS.V	Rogue Resources Inc
RRX.V	Raging River Exploration Inc
RSG.V	Searchgold Resources Inc.
RSM.P.V	Red Star Capital Ventures Inc
RSN.H.V	Polar Resou
RSV.V	Resolve Ventures Inc
RSY.V	Rsi International Systems Inc.
RTH.V	Rathdowney Resources Ltd
RTM.V	Rt Minerals Corp
RTX.V	Rara Terra Minerals Corp
RTZ.V	Redtail Metals Corp
RUG.V	Rugby Mining Limited
RUM.V	Rocky Mountain Liquor Inc
RUM.DB.V	Rocky Mountain Liquor Inc 7.75
RUN.V	Running Fox Resource Corp.
RUP.V	Rupert Resources Ltd.
RVA.V	Reva Resources Corp
RVS.V	Riverstone Resources Inc
RW.V	Renoworks Software Inc.
RX.V	Biosyent Inc.
RXE.V	Rx Exploration Inc
RYA.H.V	Raystar Capital Ltd.
RYG.V	Ryan Gold Corp.
RYO.V	Rio Silver Inc
RYS.H.V	Rhys Resources Ltd
RZ.V	Revolver Resources Inc
RZZ.V	Abitibi Royalties Inc
SA.V	Southern Arc Minerals Inc.
SAA.A.V	Solara Exploration Ltd. Cl.A
SAE.V	Sable Resources Ltd.
SAH.V	Sahara Energy Ltd
SAI.V	Sunshine Agri Tech Inc.
SAL.V	Salmon River Resources Ltd.
SAN.V	San Antonio Ventures Inc
SAQ.H.V	Synergy Acquisition Corp
SAR.V	Saratoga Electronic Solutions Inc
SAT.V	Asian Television Network Intern
SAX.V	Samaranta Mining Corp
SAY.V	Sparta Capital Ltd
SB.V	Stratabound Minerals Corp
SBL.V	Santa Barbara Resources Limited
SBM.V	Sirona Biochem Corp.
SBW.V	Strongbow Exploration Inc.
SBX.V	Sea Breeze Power Corp
SCD.V	Samoth Oilfield Inc.
SCG.V	Selectcore Ltd.
SCM.V	Sacre-Coeur Mineralsltd.
SCN.P.V	Strachan Resources Ltd.
SCO.V	Carrie Arran Resources Inc
SCZ.V	Santa Cruz Silver Mining
SDE.V	Standard Exploration Ltd
SDN.V	Sedex Mining Corp.
SDR.V	Stroud Resources Ltd
SDS.V	Seair Inc.
SDW.V	Sofame Technologies Inc
SDX.V	Sea Dragon Energy Inc.
SED.V	Sun Entertainment Holding Corp
SEG.P.V	Snow Eagle Resources Ltd
SEI.V	Shane Res Ltd.
SEK.V	Secova Metals Corp.
SER.V	Serenic Corporation
SET.V	Seprotech Systems Incorporated
SEW.V	Seaway Energy Services Inc.
SF.V	Silver Fields Resources Inc.
SFC.V	Solutions4Co2 Inc
SFD.V	Nxt Energy Solutions Inc.
SFF.V	Seafield Resources Ltd.
SFF.WT.V	Seafield Resources Ltd Warrants
SFM.V	Santa Fe Metals Corp.
SFR.V	Starfire Minerals Inc
SFT.V	Softrock Minerals Ltd
SFX.V	Silvore Fox Minerals Corp
SG.V	Sg Spirit Gold Inc
SGA.V	Samco Gold Limited
SGC.V	Sunridge Gold Corp
SGD.V	Simba Gold Corp
SGE.V	Strategem Capital Corp
SGH.V	Standard Graphite Corporation
SGI.V	Sagres Energy Inc
SGM.V	Sutter Gold Mining Inc.
SGN.V	Scorpio Gold Corporation
SGP.V	Sienna Gold Inc
SGS.V	Sea Green Capital Corp.
SGU.V	Signature Resources Ltd
SGX.V	Sage Gold Inc.
SGZ.V	Sego Resources Inc.
SH.V	Southern Hemisphere Mining Ltd
SHG.V	Shield Gold Inc.
SHH.V	Sonomax Technologies Inc
SHJ.V	Shamrock Resources Inc
SHL.V	Spruce Ridge Resources Ltd
SHM.V	Saccharum Energy Corp
SHO.V	Shona Energy Company Inc
SI.V	Stratton Resources Inc
SIM.V	Sirocco Mining Inc
SIO.V	Sensio Technologies Inc.
SIP.V	Sniper Resources Ltd.
SIR.V	Serengeti Resources Inc.
SJR.A.V	Shaw Communications Inc.
SK.V	Skyline Gold Corporation
SKE.V	Skeena Resources Limited
SKO.V	Stream Oil And Gas Ltd.
SKP.V	Strikepoint Gold Inc.
SKY.V	Stikine Energy Corp.
SLD.V	Solid Gold Resources Corp
SLG.V	Sterling Resources Ltd
SLI.V	St. Elias Mines Ltd.
SLK.P.V	Silk Road Energy Inc
SLM.V	Slater Mining Corporation
SLN.V	Epals Corporation
SLT.V	Solitaire Minerals Corp
SLV.V	Stealth Ventures Ltd.
SLY.H.V	Shelby Ventures Inc.
SMB.V	Simba Energy Inc.
SMD.V	Strategic Metals Ltd
SME.V	Sama Resources Inc
SMG.V	Sierra Madre Developments Inc
SMI.V	Saturn Minerals Inc.
SML.V	Stealth Minerals Limited
SMM.V	Silver Mountain Mines Inc
SMN.V	San Marco Resources Inc
SMO.V	Sonoro Metals Corp
SMP.V	Strata Minerals Inc
SMR.P.V	Senmar Capital Corp
SMV.H.V	Smc Ventures Inc
SMY.V	Search Minerals Inc
SN.V	Sennen Resources Ltd.
SNA.V	Star Navigation Systems Group Ltd
SND.V	Sandstorm Metals And Energy Ltd
SND.WT.V	Sandstorm Metals And Energy Ltd Wts
SNG.V	Silver Range Resources Ltd
SNG.WT.V	Silver Range Resources Ltd Wts
SNI.PR.A.V	Sonor Investments Limited
SNK.P.V	Stratton Capital Corp
SNL.V	Signal Exploration Inc
SNM.V	Shamaran Petroleum Corp.
SNO.V	Snowfield Development Corp
SNR.V	Senator Minerals Inc.
SNV.V	Sonoro Energy Ltd.
SNY.V	Sundance Energy Corporation
SOC.V	Sonora Gold & Silver Corp.
SOG.V	Strategic Oil & Gas Ltd.
SOH.V	Soho Resources Corp.
SOI.V	Sirios Resources Inc
SOL.V	Soltoro Ltd.
SOP.V	Source Exploration Corp
SOV.V	Soldi Ventures Inc.
SPA.V	Spanish Mountain Gold Ltd
SPC.V	Superior Copper Corp
SPF.V	Silver Pursuit Resources Ltd
SPG.V	Stonepoint Global Brands Inc
SPH.H.V	Sphere Resources Inc.
SPI.V	Canadian Spirit Resources Inc.
SPK.V	Sunset Pacific Petroleum Ltd.
SPN.V	Snipp Interactive Inc
SPP.V	Spot Coffee Canada Ltd.
SPR.V	Supreme Resources Ltd.
SPS.A.V	Sportscene Group Inc Cl A Mv
SPW.V	Sparrow Ventures Corp
SPX.V	Stellar Pacific Ventures Inc.
SPY.V	Sprylogics International Corp.
SQA.V	Stina Resources Ltd.
SQD.V	Sqi Diagnostics Inc.
SQG.V	Spackman Equities Group Inc
SRA.P.V	Stria Capital Inc
SRB.V	Solomon Resources Limited
SRC.V	Stakeholder Gold Corp
SRD.V	Strait Gold Corporation
SRE.V	Saville Resources Inc.
SRG.V	Sunridge Energy Corp
SRI.V	Sparton Resources Inc
SRJ.V	Spearmint Resources Inc
SRK.V	Strike Gold Corp
SRL.V	Salazar Resources Limited
SRM.V	Shear Diamonds Ltd.
SRN.V	Suroco Energy Inc.
SRO.V	Section Rouge Media Inc.
SRR.V	Statesman Resources Ltd.
SRW.V	Solid Resources Ltd
SRX.V	Storm Resources Ltd
SSA.V	Spectra Inc
SSC.V	Smartcool Systems Inc
SSE.V	Silver Spruce Resources Inc
SSG.V	Sigma Industries Inc
SSL.V	Sandstorm Gold Ltd
SSL.WT.V	Sandstorm Gold Ltd Wts
SSL.WT.A.V	Sandstorm Gold Ltd Wts Ser A
SSM.V	Sunset Cove Mining Inc
SSN.V	Stetson Oil & Gas Ltd.
SSN.PR.A.V	Stetson Oil & Gas Ltd. Preferred Ser 1
SSP.V	Sandspring Resources Ltd.
SSR.V	Silver Shield Resources Corp.
SSS.V	Stem Cell Therapeutics Corp.
SSU.V	Silver Sun Resource Corp.
SSV.V	Southern Silver Exploration Corp.
SSZ.V	Ssp Offshore Inc
STA.V	Sanatana Resources Inc
STC.V	Sangoma Technologies Corporation
STG.V	Sustainable Energy Technologies Ltd.
STH.V	Stelmine Canada Ltd.
STI.V	Strategic Resources Inc
STK.V	Strike Minerals Inc.
STR.H.V	Santa Rose Resource Corp
STS.V	Stoneshield Capital Corp.
STT.V	Semcan Inc
STX.H.V	Starrex Mining Corp Ltd.
SUG.V	Suparna Gold Corp
SUI.V	Superior Mining International Corp.
SUL.V	Sultan Minerals Inc.
SUP.V	Northern Superior Resources Inc.
SUS.V	Isg Capital Corporation
SUV.V	Star Uranium Corp.
SVA.V	Sernova Corp
SVG.V	Silver Grail Resources Ltd.
SVI.V	Storagevault Canada Inc
SVL.V	Silvercrest Mines Inc.
SVS.V	Solarvest Bioenergy Inc
SVT.V	Savant Explorations Ltd.
SVU.V	Spur Ventures Inc
SVV.V	Solvista Gold Corporation
SWA.V	Sarama Resources Ltd
SWE.V	Silverwillow Energy Corporation
SWN.V	Selwyn Resources Ltd.
SWR.V	Swift Resources Inc
SWX.V	Shear Wind Inc.
SXE.V	Strata X Ltd
SXG.V	Samex Mining Corp.
SXL.V	Slam Exploration Ltd.
SXN.V	Saxon Oil Company Ltd
SXR.V	SGX Resources Inc
SXS.V	Solimar Energy Limited
SYD.V	Synodon Inc
SYH.V	Skyharbour Resources Ltd.
SYI.V	Silvermet Inc.
SYL.V	Symax Lift Holding Co. Ltd.
SYN.V	Synchronica Plc
SYR.H.V	Sky Ridge Resources Ltd
SYS.V	Sona Resources Corp
SYZ.V	Sylogist Ltd
SZZ.H.V	Sereno Capital Corporation
TAB.V	Touchstone Exploration Inc
TAC.V	Tasca Resources Ltd
TAE.V	Transamerican Energy Inc
TAJ.V	Tajiri Resources Corp
TAK.V	Taku Gold Corp
TAL.V	Beacon Resources Inc
TAM.V	Tamerlane Ventures Inc
TAU.V	Tintina Resources Inc.
TAW.V	Tawsho Mining Inc.
TBD.V	Thunderbird Energy Corporation
TBG.V	Terrabiogen Technologies Inc
TBR.V	Timberline Resources Corporation
TCC.V	Tarsis Resources Ltd.
TCF.V	Cbm Asia Development Corp.
TCI.V	Target Capital Inc.
TCR.V	Torch River Res Ltd.
TDC.V	Tyhee Gold Corp
TDR.H.V	Tudor Corporation Ltd
TDW.V	Touchdown Capital Inc
TEA.V	Tearlach Resources Limited
TEG.H.V	Allyn Resources Inc
TEM.V	Tembo Gold Corp
TEN.V	Terraco Gold Corp.
TER.V	Terrex Energy Inc
TFA.A.V	Trafina Energy Ltd Cl-A
TFR.V	Terra Firma Resources Inc.
TG.P.V	Tg Residential Value Properties Ltd
TGC.V	Terra Nova Minerals Inc.
TGK.V	Trio Gold Corp
TGR.V	Tiger International Resources I
TGX.V	True North Gems Inc
THC.V	Thelon Capital Ltd.
THG.V	Threegold Resources Inc.
THH.V	Theia Resources Ltd
THX.V	Thor Explorations Ltd.
TIA.V	Triangle Industries Ltd.
TIC.V	Titanium Corporation Inc.
TIG.V	Tigray Resources Inc
TII.V	Terra Firma Capital Corporation
TIN.V	Eurotin Inc
TIP.H.V	Tyner Resources Ltd
TIR.V	Tiller Resources Ltd
TIX.V	Tiex Inc.
TJ.V	Tad Mineral Exploration Inc
TJT.V	Trijet Mining Corp
TK.V	Tinka Resources Ltd
TKK.V	Takara Resources Inc.
TLA.V	Titan Logix Corp
TLR.V	Teslin River Resources Corp
TLT.V	Theralase Technologies Inc.
TM.V	Tumi Resources Ltd
TMD.V	Titan Medical Inc.
TMD.WT.V	Titan Medical Inc. Wts
TMD.WT.A.V	Titan Medical Inc Wts Cl A
TMD.WT.B.V	Titan Medical Inc Wts Cl B
TME.V	Temex Resources Corp
TMG.V	Thermal Energy International Inc.
TMN.V	Truecontext Mobile Solutions Corporation
TMV.V	3Mv Energy Corp
TNA.V	Evergreen Gaming Corporation
TNC.V	Tio Networks Corp.
TNG.V	Transgaming Inc.
TNK.V	Iron Tank Resources Corp
TNM.V	Trillium North Minerals Ltd.
TNO.V	Terreno Resources Corp
TNR.V	Tnr Gold Corp
TOC.A.V	Torquay Oil Corp Class A
TOC.B.V	Torquay Oil Corp Class B
TOE.V	Tri Origin Exploration Ltd.
TOL.V	Trioil Resources Ltd
TOM.V	Tolima Gold Inc
TPI.V	Tenth Power Tech Corp
TPN.V	Taipan Resources Inc.
TQY.V	Tanqueray Resources Ltd
TR.DB.B.V	Temple Real Estate Investment Tr
TR.DB.C.V	Temple Reit 8 Pct Ser C Debs
TR.DB.D.V	Temple Reit 7.75 Pct Debs
TR.DB.S.V	Temple Real Estate Investment Tr
TR.UN.V	Temple Real Estate Investment Trust
TRA.V	Teras Resources Inc
TRB.V	Tribute Resources Inc
TRC.V	Teryl Resources Corp
TRG.H.V	Trigen Resources Inc
TRK.V	Toro Resources Corp
TRM.V	Trueclaim Exploration Inc.
TRN.V	Trincan Capital Corp.
TRO.V	Taranis Resources Inc.
TRR.V	Trelawney Mining And Exploration Inc
TRS.V	Tres-Or Resources Ltd.
TRT.V	Trinorth Capital Inc.
TRX.WT.V	Terrane Metals Corp. Warrants
TSD.V	Tsodilo Resources Ltd
TSG.V	Tristar Gold Inc.
TSM.V	Tasman Metals Ltd.
TSP.V	Titan Star Properties Inc
TSQ.V	Tosca Mining Corp.
TSU.V	Transeuro Energy Corp
TTA.V	Titan Trading Analytics Inc.
TTI.V	Transglobe Internet And Telecom Co Ltd
TTQ.V	Ttm Resources Inc.
TTS.V	Tintina Mines Ltd
TTT.V	Times Telecom Inc
TTW.V	Times Three Wireless Inc
TTZ.V	Total Telcom Inc.
TU.V	Tigris Uranium Corp
TUF.V	Honey Badger Exploration Inc.
TUN.P.V	Ituna Capital Corporation
TUO.V	Teuton Resources Corp.
TUS.V	Tuscany Energy Ltd.
TVE.V	Tamarack Valley Energy Ltd
TVL.V	Traverse Energy Ltd.
TVN.V	Troon Ventures Ltd
TVR.V	Tri-River Ventures Inc
TWO.V	Twoco Petroleums Ltd.
TWR.V	Tower Energy Ltd.
TXR.V	Terrax Minerals Inc.
TXS.V	Texada Software Inc
TXX.V	Tirex Resources Ltd.
TYE.V	Troymet Exploration Corp.
TYP.V	Typhoon Exploration Inc.
TZM.V	Tanzania Minerals Corp
TZR.V	Terrace Energy Corp
UAV.V	Universal Wing Technologies Inc.
UAX.V	Athabasca Uranium Inc.
UBN.V	Urban Communications Inc.
UBR.V	Uragold Bay Resources Inc.
UBS.V	Unique Broadband Systemsinc.
UC.V	Uc Resources Ltd.
UCC.V	Upper Canada Gold Corp
UCG.U.V	United China Int L Entr Grp Ltd.
UCM.V	Upper Canyon Minerals Corp.
UCU.V	Ucore Rare Metals Inc
UFC.V	Urbanfund Corp.
UGD.V	Unigold Inc.
UGE.V	Underground Energy Corporation
UHO.V	United Hunter Oil And Gas Corp
ULI.V	Ultra Lithium Inc.
ULU.V	Ultra Uranium Corp.
UNR.V	Uranium North Resources Corp.
UNT.P.V	Unite Capital Corp
UQ.V	Unique Resources Corp
URA.V	Anglo Canadian Mining Corp
URC.V	Uracan Resources Ltd.
URP.V	United Reef Limited
URS.V	Urastar Energy Inc
USO.V	US Oil Sands Inc
USO.WT.V	US Oil Sands Inc Warrants
USS.V	Uniserve Communications Corporation
UTY.V	Unity Energy Corp.
UUC.V	United Uranium Corp.
UVI.V	Unilens Vision Inc.
UVN.V	Uravan Minerals Inc
UWE.V	U3O8 Corp.
UZZ.V	United Protection Security Grou
V.V	Valucap Investments Inc.
VAE.V	Virginia Energy Resources Inc.
VAL.V	Valgold Resources Ltd
VAN.V	Vangold Resources Ltd
VAV.V	Venga Aerospace Systems Inc.
VAX.V	Vantex Resources Ltd.
VCA.V	Invicta Energy Corp
VCI.V	Vitreous Glass Inc
VCR.P.V	Vector Resources Inc
VCV.V	Vatic Ventures Corp
VDO.V	Nevado Resources Corporation
VDR.V	Vendome Resources Corp.
VEL.V	Vanoil Energy Ltd.
VER.V	Vecta Energy Corporation
VFX.V	Virtutone Networks Inc.
VGC.V	Viking Gold Exploration Inc
VGD.V	Visible Gold Mines Inc.
VGL.V	Vigil Health Solutions Inc.
VGM.V	Virgin Metals Inc
VGN.V	Greencastle Res Ltd.
VH.V	Valhalla Resources Ltd
VHB.V	Victhom Human Bionics Inc.
VIK.V	Petro Viking Energy Inc
VIO.V	Vior Inc. [Societe D Exploration Miniere
VIT.V	Victoria Gold Corp.
VLR.H.V	Valor Ventures Inc.
VLV.V	Venerable Ventures Ltd.
VMS.V	Vms Ventures Inc.
VMY.H.V	Voice Mobility International Inc.
VOL.V	Volcanic Metals Corp.
VOX.V	360 Vox Corporation
VPI.V	Vitality Products Inc.
VPR.V	Viper Gold Ltd
VPT.V	Ventripoint Diagnostics Ltd.
VPY.V	Versapay Corporation
VQA.V	Valterra Resource Corp Com
VQS.V	Viq Solutions Inc.
VR.V	Victory Resources Corp.
VRD.V	Viridis Energy Inc.
VRS.V	Verisante Technology Inc
VRW.V	Vrx Worldwide Inc.
VRZ.V	Veraz Petroleum Ltd.
VSI.V	Vendtek Systems Inc
VSR.V	Vanstar Mining Resources Inc
VST.V	Vast Exploration Inc.
VTC.P.V	Capital Dgmc Inc
VTI.V	Valdor Technology International Inc.
VTM.H.V	Valiant Minerals Ltd
VTT.V	Vendetta Mining Corp
VU.V	Virtual Universe Corporation
VUL.V	Vulcan Minerals Inc
VV.V	Versatile Systems Inc.
VVC.V	Vvc Exploration Corp.
VVI.V	Valencia Ventures Inc.
VVN.V	Victory Ventures Inc
VVV.V	Venturi Ventures Inc
VYC.V	Vanity Capital Inc
VZX.V	Vuzix Corporation
VZZ.V	Uranium Valley Mines Ltd
WAI.V	West African Iron Ore Corp
WAI.WT.V	West African Iron Ore Corp Wts
WAN.V	Wanted Technologies Corporation
WAR.V	War Eagle Mining Company Inc
WAT.V	Waterloo Resources Ltd
WAY.P.V	Way Ventures Inc
WBE.V	Westbond Enterprises Corporation
WBI.V	Welichem Biotech Inc.
WBR.V	White Bear Resources Inc
WCB.V	Wcb Resources Ltd
WCC.V	Consolidated Woodjam Copper Corp
WCQ.V	Wcqca
WCT.V	Wood Composite Technologies Inc
WCU.V	Westcan Uranium Corp.
WCX.V	Williams Creek Gold Limited
WDG.V	Giyani Gold Corp
WEB.V	Westbridge Energy Corp
WEE.V	Wavefront Technology Solutions Inc.
WEL.V	Wildcat Exploration Ltd
WEN.V	Warrior Energy N.V.
WER.V	Weststar Resources Corp
WEX.V	Win-Eldrich Mines Limited
WFG.V	Waterfront Capital Corporation
WGF.V	Wescan Goldfields Inc.
WGI.V	Wheels Group Inc
WGX.H.V	Whistler Gold Exploration Inc.
WHN.V	Westhaven Ventures Inc
WHY.V	West High Yield Resources Ltd
WIF.V	Windfire Capital Corp
WIL.V	Wilton Resources Inc
WKG.V	Westkam Gold Corp
WKM.V	West Kirkland Mining Inc
WLK.P.V	Westlake Capital Ltd
WLV.V	Wolverine Minerals Corp.
WMI.V	Whetstone Minerals Ltd
WML.V	Wealth Minerals Ltd.
WMR.V	Westminster Resources Ltd.
WMT.V	West Mountain Capital Corp.
WND.V	Western Wind Energy Corp.
WNX.V	Warnex Inc.
WOD.P.V	Woden Venture Capital Corp
WOF.V	Woulfe Mining Corp.
WOI.H.V	World Organics Inc
WOO.V	Cogitore Resources Inc.
WP.V	Western Pacific Trust Company
WPP.V	Western Plains Petroleum Ltd.
WPQ.V	Wpc Resources Inc
WPR.V	White Pine Resources Inc
WRA.V	Windarra Minerals Ltd
WRI.V	Waseco Resources Inc.
WRP.V	Western Pacific Resources Corp
WRS.H.V	Woodrose Corporation
WRY.V	Western Troy Cap Res Inc
WSC.V	West Street Capital Corp.
WSE.H.V	Wellstar Energy Corp
WSR.V	Windstorm Resources Inc.
WST.V	Westridge Resources Inc
WTA.V	Winalta Inc
WTC.V	White Tiger Mining Corp.
WTR.V	Westcore Energy Ltd
WUF.V	Darford International Inc.
WVR.V	Wind River Energy Corp
WX.V	Wrangler West Energy Corp. [Tie
WYM.V	Waymar Resources Ltd
WZR.V	Westernzagros Resources Ltd.
XAG.V	Xtierra Inc.
XCP.V	Coopers Park Corporation
XDM.V	Imarketing Solutions Group Inc
XE.V	Xemplar Energy Corp
XEL.V	Xcite Energy Limited
XI.V	Exclamation Investments Corporation
XL.V	Xxl Energy Corp
XM.H.V	Xenex Minerals Ltd.
XME.V	Xmet Inc
XOP.V	Canadian Overseas Petroleum Limited
XPL.V	Canadian Energy Exploration Inc.
XT.V	X-Terra Resources Corporation
XTM.V	Transition Metals Corp
XX.V	Avante Logixx Inc
XYL.V	Chudleigh Ventures Inc
YCC.V	Yaletown Capital Corp
YEL.V	Macusani Yellowcake Inc.
YEL.WT.V	Macusani Yellowcake Inc Wts
YFI.V	Edgewater Wireless Systems Inc
YGR.V	Yangarra Resources Ltd
YJK.V	Yellowjacket Resources Ltd
YL.V	Yalian Steel Corporation
YLL.V	Yale Res Ltd.
YMI.V	Yellowhead Mining Inc.
YO.V	Yoho Resources Inc
YOO.V	Yangaroo Inc
YSC.P.V	Yongsheng Capital Inc
YTC.H.V	Yuntone Capital Corp
YVI.P.V	Yorkton Ventures Inc.
Z.V	Stronghold Metals Inc
ZC.V	Zimtu Capital Corp.
